index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,values,count
804.0,223600.0,ET2023A3051002,222753.0,Ethiopia,Somali,Nogob,Elwayne,1,5760
,,,,,,,,2,1120
,,,,,,,,3,11
,,,,,,,,11,5481
,,,,,,,,255,12883360
594.0,223390.0,ET2023A3041290,222733.0,Ethiopia,Oromia,Borena,Guchi,1,412
,,,,,,,,2,1891
,,,,,,,,3,1651
,,,,,,,,11,3187
,,,,,,,,255,31490320
760.0,223556.0,ET2023A3050502,222748.0,Ethiopia,Somali,Korahe,Kebridehar,1,10709
,,,,,,,,2,1965
,,,,,,,,3,112
,,,,,,,,11,9820
,,,,,,,,255,31181647
697.0,223493.0,ET2023A3042203,222742.0,Ethiopia,Oromia,East Borena,Gora Dola,1,5175
,,,,,,,,2,37033
,,,,,,,,3,71049
,,,,,,,,5,991
,,,,,,,,11,92279
,,,,,,,,12,2091
,,,,,,,,13,723
,,,,,,,,21,13
,,,,,,,,255,38427190
765.0,223561.0,ET2023A3050595,222748.0,Ethiopia,Somali,Korahe,Goglo,1,2400
,,,,,,,,2,2742
,,,,,,,,3,309
,,,,,,,,11,4276
,,,,,,,,255,6844319
808.0,223604.0,ET2023A3051095,222753.0,Ethiopia,Somali,Nogob,Horshagah,1,1234
,,,,,,,,2,1011
,,,,,,,,3,53
,,,,,,,,11,1941
,,,,,,,,255,17288824
111.0,222907.0,ET2023A3020206,222703.0,Ethiopia,Afar,Kilbati,Dalol,1,11025
,,,,,,,,2,1368
,,,,,,,,3,91
,,,,,,,,11,10084
,,,,,,,,255,31710659
303.0,223099.0,ET2023A3030904,222716.0,Ethiopia,Amhara,Awi,Guangua,1,235
,,,,,,,,2,12371
,,,,,,,,3,165529
,,,,,,,,4,2
,,,,,,,,5,679
,,,,,,,,11,149994
,,,,,,,,12,197
,,,,,,,,13,318
,,,,,,,,255,10760180
690.0,223486.0,ET2023A3042103,222741.0,Ethiopia,Oromia,East Bale,Ginir,1,5522
,,,,,,,,2,34709
,,,,,,,,3,143420
,,,,,,,,5,1650
,,,,,,,,11,131867
,,,,,,,,12,10458
,,,,,,,,13,11538
,,,,,,,,255,51895882
777.0,223573.0,ET2023A3050608,222749.0,Ethiopia,Somali,Shebelle,Berocano,1,13455
,,,,,,,,2,3933
,,,,,,,,3,398
,,,,,,,,4,4
,,,,,,,,5,82
,,,,,,,,11,13897
,,,,,,,,255,12633563
595.0,223391.0,ET2023A3041291,222733.0,Ethiopia,Oromia,Borena,Dubluk,1,3325
,,,,,,,,2,15983
,,,,,,,,3,11376
,,,,,,,,5,247
,,,,,,,,11,23643
,,,,,,,,12,614
,,,,,,,,13,987
,,,,,,,,255,9845641
139.0,222935.0,ET2023A3020611,222707.0,Ethiopia,Afar,Mahi,Kilalu,1,9819
,,,,,,,,2,866
,,,,,,,,3,63
,,,,,,,,5,1
,,,,,,,,11,8961
,,,,,,,,255,16464147
101.0,222897.0,ET2023A3020109,222702.0,Ethiopia,Afar,Awusi,Adar,1,14074
,,,,,,,,2,3302
,,,,,,,,3,75
,,,,,,,,5,327
,,,,,,,,11,14311
,,,,,,,,12,276
,,,,,,,,13,348
,,,,,,,,255,17093751
773.0,223569.0,ET2023A3050604,222749.0,Ethiopia,Somali,Shebelle,Gode,1,15380
,,,,,,,,2,459
,,,,,,,,3,39
,,,,,,,,4,19
,,,,,,,,5,8
,,,,,,,,11,12099
,,,,,,,,255,37750363
752.0,223548.0,ET2023A3050404,222747.0,Ethiopia,Somali,Erer,Hamero,1,10065
,,,,,,,,2,319
,,,,,,,,3,14
,,,,,,,,5,97
,,,,,,,,11,7780
,,,,,,,,12,418
,,,,,,,,13,178
,,,,,,,,255,23751657
127.0,222923.0,ET2023A3020401,222705.0,Ethiopia,Afar,Fanti,Awra (AF),1,13619
,,,,,,,,2,1962
,,,,,,,,3,457
,,,,,,,,11,13121
,,,,,,,,255,16908334
776.0,223572.0,ET2023A3050607,222749.0,Ethiopia,Somali,Shebelle,Ferfer,1,15057
,,,,,,,,2,574
,,,,,,,,3,23
,,,,,,,,5,186
,,,,,,,,11,10090
,,,,,,,,12,1010
,,,,,,,,13,960
,,,,,,,,21,31
,,,,,,,,255,19828898
619.0,223415.0,ET2023A3041412,222735.0,Ethiopia,Oromia,Gujii,Saba Boru,1,1110
,,,,,,,,2,9825
,,,,,,,,3,56348
,,,,,,,,4,1
,,,,,,,,11,55844
,,,,,,,,12,253
,,,,,,,,13,483
,,,,,,,,21,279
,,,,,,,,255,14870271
97.0,222893.0,ET2023A3020105,222702.0,Ethiopia,Afar,Awusi,Mile,1,15388
,,,,,,,,2,232
,,,,,,,,3,118
,,,,,,,,4,9
,,,,,,,,5,444
,,,,,,,,11,13429
,,,,,,,,255,13991006
688.0,223484.0,ET2023A3042101,222741.0,Ethiopia,Oromia,East Bale,Gololcha Bale,1,1896
,,,,,,,,2,26926
,,,,,,,,3,106245
,,,,,,,,5,1262
,,,,,,,,11,99865
,,,,,,,,12,4360
,,,,,,,,13,4711
,,,,,,,,255,17289040
854.0,223650.0,ET2023A3120407,222762.0,Ethiopia,Gambela,Itang,Itang,1,119
,,,,,,,,2,34599
,,,,,,,,3,40657
,,,,,,,,4,2
,,,,,,,,5,84
,,,,,,,,11,47019
,,,,,,,,12,2114
,,,,,,,,13,363
,,,,,,,,21,39
,,,,,,,,255,16352025
71.0,222867.0,ET2023A3010503,222699.0,Ethiopia,Tigray,West Tigray,Tsegede (TG),1,705
,,,,,,,,2,6524
,,,,,,,,3,59634
,,,,,,,,4,2
,,,,,,,,5,1842
,,,,,,,,11,57112
,,,,,,,,12,859
,,,,,,,,13,1159
,,,,,,,,21,16
,,,,,,,,255,38837429
140.0,222936.0,ET2023A3020612,222707.0,Ethiopia,Afar,Mahi,Sibaybi,1,4044
,,,,,,,,2,1577
,,,,,,,,3,582
,,,,,,,,5,324
,,,,,,,,11,5334
,,,,,,,,255,19926526
818.0,223614.0,ET2023A3060205,222755.0,Ethiopia,Benishangul Gumuz,Metekel,Debati,1,22
,,,,,,,,2,4373
,,,,,,,,3,55821
,,,,,,,,5,287
,,,,,,,,11,47793
,,,,,,,,12,1442
,,,,,,,,13,367
,,,,,,,,255,20440981
656.0,223452.0,ET2023A3041710,222738.0,Ethiopia,Oromia,West Arsi,Adaba,1,3291
,,,,,,,,2,27549
,,,,,,,,3,185391
,,,,,,,,4,1
,,,,,,,,5,1094
,,,,,,,,11,165788
,,,,,,,,12,6074
,,,,,,,,13,10234
,,,,,,,,255,18871006
840.0,223636.0,ET2023A3120101,222759.0,Ethiopia,Gambela,Nuer,Akobo,1,8
,,,,,,,,2,259
,,,,,,,,3,1963
,,,,,,,,11,1732
,,,,,,,,255,11055023
813.0,223609.0,ET2023A3051198,222754.0,Ethiopia,Somali,Daawa,Qada Duma,1,1400
,,,,,,,,2,5057
,,,,,,,,3,2832
,,,,,,,,11,6702
,,,,,,,,255,24881145
772.0,223568.0,ET2023A3050603,222749.0,Ethiopia,Somali,Shebelle,Danan,1,15805
,,,,,,,,2,2750
,,,,,,,,3,205
,,,,,,,,11,12496
,,,,,,,,12,1009
,,,,,,,,13,1004
,,,,,,,,255,12802262
807.0,223603.0,ET2023A3051006,222753.0,Ethiopia,Somali,Nogob,Dihun,1,5249
,,,,,,,,2,408
,,,,,,,,3,26
,,,,,,,,11,4186
,,,,,,,,255,17285046
671.0,223467.0,ET2023A3041809,222739.0,Ethiopia,Oromia,Kelem,Gidami,1,60
,,,,,,,,2,4614
,,,,,,,,3,67144
,,,,,,,,5,1496
,,,,,,,,11,57283
,,,,,,,,12,3195
,,,,,,,,13,516
,,,,,,,,255,17211438
122.0,222918.0,ET2023A3020307,222704.0,Ethiopia,Afar,Gabi,Hanruka,1,8579
,,,,,,,,2,5609
,,,,,,,,3,2080
,,,,,,,,4,1
,,,,,,,,5,174
,,,,,,,,11,11548
,,,,,,,,12,512
,,,,,,,,13,585
,,,,,,,,255,14205052
780.0,223576.0,ET2023A3050699,222749.0,Ethiopia,Somali,Shebelle,Aba-Korow,1,10564
,,,,,,,,2,2428
,,,,,,,,3,639
,,,,,,,,5,26
,,,,,,,,11,10782
,,,,,,,,255,11588856
138.0,222934.0,ET2023A3020610,222707.0,Ethiopia,Afar,Mahi,Gerani,1,16421
,,,,,,,,2,1362
,,,,,,,,3,330
,,,,,,,,4,11
,,,,,,,,11,15268
,,,,,,,,21,98
,,,,,,,,255,19535552
141.0,222937.0,ET2023A3020613,222707.0,Ethiopia,Afar,Mahi,Yangudi,1,925
,,,,,,,,2,860
,,,,,,,,3,495
,,,,,,,,5,11
,,,,,,,,11,1919
,,,,,,,,255,20635205
96.0,222892.0,ET2023A3020104,222702.0,Ethiopia,Afar,Awusi,Afambo,1,9140
,,,,,,,,2,2266
,,,,,,,,3,1366
,,,,,,,,5,5
,,,,,,,,11,10614
,,,,,,,,255,6441510
779.0,223575.0,ET2023A3050698,222749.0,Ethiopia,Somali,Shebelle,Elale,1,4142
,,,,,,,,2,143
,,,,,,,,11,3206
,,,,,,,,255,19567502
768.0,223564.0,ET2023A3050598,222748.0,Ethiopia,Somali,Korahe,El-Ogaden,1,3457
,,,,,,,,2,904
,,,,,,,,3,61
,,,,,,,,11,3486
,,,,,,,,255,14699856
568.0,223364.0,ET2023A3041017,222731.0,Ethiopia,Oromia,East Hararge,Golo Oda,1,3081
,,,,,,,,2,52723
,,,,,,,,3,52923
,,,,,,,,5,1393
,,,,,,,,11,88499
,,,,,,,,12,1482
,,,,,,,,13,4650
,,,,,,,,255,20102831
830.0,223626.0,ET2023A3060310,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Abrahmo,1,11
,,,,,,,,2,713
,,,,,,,,3,34441
,,,,,,,,5,100
,,,,,,,,11,27082
,,,,,,,,21,29
,,,,,,,,255,26086605
332.0,223128.0,ET2023A3031115,222718.0,Ethiopia,Amhara,Central Gondar,Alfa,1,1705
,,,,,,,,2,11053
,,,,,,,,3,137068
,,,,,,,,5,848
,,,,,,,,11,126391
,,,,,,,,12,883
,,,,,,,,13,1789
,,,,,,,,255,18857447
824.0,223620.0,ET2023A3060304,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Sherkole,1,9
,,,,,,,,2,2527
,,,,,,,,3,43527
,,,,,,,,5,74
,,,,,,,,11,33460
,,,,,,,,255,12846423
337.0,223133.0,ET2023A3031121,222718.0,Ethiopia,Amhara,Central Gondar,Takusa,1,3155
,,,,,,,,2,24352
,,,,,,,,3,80771
,,,,,,,,4,5
,,,,,,,,5,1279
,,,,,,,,11,83941
,,,,,,,,12,1889
,,,,,,,,13,3453
,,,,,,,,255,13063308
579.0,223375.0,ET2023A3041111,222732.0,Ethiopia,Oromia,Bale,Harena Buluk,1,444
,,,,,,,,2,4735
,,,,,,,,3,68700
,,,,,,,,11,58318
,,,,,,,,12,2280
,,,,,,,,13,710
,,,,,,,,255,17222522
172.0,222968.0,ET2023A3030302,222710.0,Ethiopia,Amhara,North Wollo,Raya Kobo,1,4622
,,,,,,,,2,92371
,,,,,,,,3,161461
,,,,,,,,5,1673
,,,,,,,,11,195793
,,,,,,,,12,6258
,,,,,,,,13,3111
,,,,,,,,255,12150951
326.0,223122.0,ET2023A3031107,222718.0,Ethiopia,Amhara,Central Gondar,Tsegede (AM),1,188
,,,,,,,,2,3309
,,,,,,,,3,32119
,,,,,,,,4,1
,,,,,,,,5,1169
,,,,,,,,11,30973
,,,,,,,,255,48969414
941.0,223737.0,ET2023A3170912,222769.0,Ethiopia,South West Ethiopia,Keffa,Goba (SP),1,30
,,,,,,,,2,393
,,,,,,,,3,6871
,,,,,,,,11,6267
,,,,,,,,255,18608530
728.0,223524.0,ET2023A3050205,222745.0,Ethiopia,Somali,Fafan,Aw-Bare,1,55649
,,,,,,,,2,45652
,,,,,,,,3,3859
,,,,,,,,5,559
,,,,,,,,11,81563
,,,,,,,,12,1524
,,,,,,,,13,895
,,,,,,,,255,33935020
4.0,222800.0,ET2023A3010106,222695.0,Ethiopia,Tigray,Northwest Tigray,Tselemti,1,2307
,,,,,,,,2,14231
,,,,,,,,3,33525
,,,,,,,,4,11
,,,,,,,,5,411
,,,,,,,,11,40458
,,,,,,,,12,608
,,,,,,,,13,553
,,,,,,,,255,12949015
628.0,223424.0,ET2023A3041513,222736.0,Ethiopia,Oromia,West Gujii,Abaya,1,753
,,,,,,,,2,10234
,,,,,,,,3,80315
,,,,,,,,11,74169
,,,,,,,,12,1132
,,,,,,,,255,11824878
629.0,223425.0,ET2023A3041515,222736.0,Ethiopia,Oromia,West Gujii,Dugda Dawa,1,5835
,,,,,,,,2,32554
,,,,,,,,3,67318
,,,,,,,,5,456
,,,,,,,,11,83893
,,,,,,,,12,2570
,,,,,,,,13,987
,,,,,,,,255,47088592
120.0,222916.0,ET2023A3020305,222704.0,Ethiopia,Afar,Gabi,Gelalu,1,5129
,,,,,,,,2,1113
,,,,,,,,3,258
,,,,,,,,5,16
,,,,,,,,11,5222
,,,,,,,,255,13559109
367.0,223163.0,ET2023A3040101,222722.0,Ethiopia,Oromia,West Wellega,Mana Sibu,1,62
,,,,,,,,2,4249
,,,,,,,,3,104713
,,,,,,,,5,588
,,,,,,,,11,93153
,,,,,,,,255,16589439
836.0,223632.0,ET2023A3060404,222757.0,Ethiopia,Benishangul Gumuz,Kemashi,Dembi,2,1185
,,,,,,,,3,17313
,,,,,,,,11,14586
,,,,,,,,255,22445385
803.0,223599.0,ET2023A3051001,222753.0,Ethiopia,Somali,Nogob,Ayun,1,2599
,,,,,,,,2,177
,,,,,,,,5,70
,,,,,,,,11,2287
,,,,,,,,255,9256046
338.0,223134.0,ET2023A3031122,222718.0,Ethiopia,Amhara,Central Gondar,Kinfaz Begela,1,6200
,,,,,,,,2,82569
,,,,,,,,3,117779
,,,,,,,,4,2
,,,,,,,,11,171841
,,,,,,,,255,17580537
516.0,223312.0,ET2023A3040811,222729.0,Ethiopia,Oromia,Arsi,Seru,1,4369
,,,,,,,,2,18945
,,,,,,,,3,38261
,,,,,,,,5,790
,,,,,,,,11,47152
,,,,,,,,12,3425
,,,,,,,,13,640
,,,,,,,,255,19918068
759.0,223555.0,ET2023A3050501,222748.0,Ethiopia,Somali,Korahe,Shaygosh,1,11487
,,,,,,,,2,269
,,,,,,,,5,204
,,,,,,,,11,8798
,,,,,,,,12,321
,,,,,,,,13,558
,,,,,,,,255,12832173
291.0,223087.0,ET2023A3030801,222715.0,Ethiopia,Amhara,Wag Himra,Zequala,1,15026
,,,,,,,,2,48381
,,,,,,,,3,37015
,,,,,,,,11,79125
,,,,,,,,12,634
,,,,,,,,13,1687
,,,,,,,,21,47
,,,,,,,,255,17443162
238.0,223034.0,ET2023A3030518,222712.0,Ethiopia,Amhara,North Shewa (AM),Minjar Shenkora,1,2260
,,,,,,,,2,34816
,,,,,,,,3,205554
,,,,,,,,4,5
,,,,,,,,5,2772
,,,,,,,,11,188440
,,,,,,,,12,3922
,,,,,,,,13,1854
,,,,,,,,21,14
,,,,,,,,22,99
,,,,,,,,255,8825247
588.0,223384.0,ET2023A3041210,222733.0,Ethiopia,Oromia,Borena,Moyale (OR),1,26449
,,,,,,,,2,31391
,,,,,,,,3,11569
,,,,,,,,4,28
,,,,,,,,5,993
,,,,,,,,11,23856
,,,,,,,,12,4259
,,,,,,,,13,21096
,,,,,,,,21,26
,,,,,,,,255,23618988
414.0,223210.0,ET2023A3040313,222724.0,Ethiopia,Oromia,Ilubabor,Sale Nono,1,1
,,,,,,,,2,567
,,,,,,,,3,11052
,,,,,,,,11,9601
,,,,,,,,255,14802073
757.0,223553.0,ET2023A3050498,222747.0,Ethiopia,Somali,Erer,Yahob,1,7803
,,,,,,,,2,860
,,,,,,,,3,9
,,,,,,,,11,7198
,,,,,,,,255,7173105
826.0,223622.0,ET2023A3060306,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Bilidigilu,1,12
,,,,,,,,2,1652
,,,,,,,,3,46592
,,,,,,,,11,37299
,,,,,,,,21,1
,,,,,,,,255,23179865
693.0,223489.0,ET2023A3042106,222741.0,Ethiopia,Oromia,East Bale,Dawe Ketchen,1,5951
,,,,,,,,2,22145
,,,,,,,,3,10669
,,,,,,,,5,23
,,,,,,,,11,31661
,,,,,,,,255,16656315
837.0,223633.0,ET2023A3060405,222757.0,Ethiopia,Benishangul Gumuz,Kemashi,Mizyiga,1,50
,,,,,,,,2,3517
,,,,,,,,3,35250
,,,,,,,,5,129
,,,,,,,,11,30160
,,,,,,,,12,101
,,,,,,,,13,5
,,,,,,,,255,22523386
422.0,223218.0,ET2023A3040401,222725.0,Ethiopia,Oromia,Jimma,Limu Seka,1,172
,,,,,,,,2,4030
,,,,,,,,3,132932
,,,,,,,,5,768
,,,,,,,,11,112998
,,,,,,,,12,4778
,,,,,,,,255,18357869
853.0,223649.0,ET2023A3120308,222761.0,Ethiopia,Gambela,Majang,Mengesh,1,1
,,,,,,,,2,626
,,,,,,,,3,13979
,,,,,,,,11,12367
,,,,,,,,255,15675590
653.0,223449.0,ET2023A3041707,222738.0,Ethiopia,Oromia,West Arsi,Dodola,1,20
,,,,,,,,2,8038
,,,,,,,,3,188656
,,,,,,,,4,3
,,,,,,,,5,1278
,,,,,,,,11,154909
,,,,,,,,12,3413
,,,,,,,,13,1395
,,,,,,,,255,12103546
293.0,223089.0,ET2023A3030803,222715.0,Ethiopia,Amhara,Wag Himra,Dehana,1,1707
,,,,,,,,2,19560
,,,,,,,,3,87995
,,,,,,,,11,88667
,,,,,,,,12,413
,,,,,,,,13,72
,,,,,,,,14,7
,,,,,,,,255,7129402
1062.0,223858.0,ET2023A3182402,222784.0,Ethiopia,South Ethiopia,South Omo (Agr),South Ari,1,179
,,,,,,,,2,4790
,,,,,,,,3,89723
,,,,,,,,11,76352
,,,,,,,,12,624
,,,,,,,,255,21090115
655.0,223451.0,ET2023A3041709,222738.0,Ethiopia,Oromia,West Arsi,Nenesebo,1,499
,,,,,,,,2,5206
,,,,,,,,3,72763
,,,,,,,,4,1
,,,,,,,,5,744
,,,,,,,,11,65212
,,,,,,,,12,1731
,,,,,,,,13,944
,,,,,,,,21,371
,,,,,,,,255,20942079
796.0,223592.0,ET2023A3050899,222751.0,Ethiopia,Somali,Afder,God-God,1,4577
,,,,,,,,2,113
,,,,,,,,3,2
,,,,,,,,11,3552
,,,,,,,,255,12042120
1058.0,223854.0,ET2023A3182102,222781.0,Ethiopia,South Ethiopia,Amaro,Amaro,1,701
,,,,,,,,2,13729
,,,,,,,,3,110616
,,,,,,,,11,99891
,,,,,,,,12,1667
,,,,,,,,13,330
,,,,,,,,255,11453037
150.0,222946.0,ET2023A3030201,222709.0,Ethiopia,Amhara,South Gondar,Ebenat,1,1282
,,,,,,,,2,35280
,,,,,,,,3,144022
,,,,,,,,5,328
,,,,,,,,11,149787
,,,,,,,,12,918
,,,,,,,,13,66
,,,,,,,,255,22551552
727.0,223523.0,ET2023A3050204,222745.0,Ethiopia,Somali,Fafan,Shabeeley,1,31867
,,,,,,,,2,18422
,,,,,,,,3,3018
,,,,,,,,5,200
,,,,,,,,11,43968
,,,,,,,,255,24877593
79.0,222875.0,ET2023A3010602,222700.0,Ethiopia,Tigray,Southeast Tigray,Enderta,1,13645
,,,,,,,,2,94058
,,,,,,,,3,52693
,,,,,,,,5,378
,,,,,,,,11,124310
,,,,,,,,12,100
,,,,,,,,21,229
,,,,,,,,255,20751529
3.0,222799.0,ET2023A3010105,222695.0,Ethiopia,Tigray,Northwest Tigray,Asgede,1,4152
,,,,,,,,2,30740
,,,,,,,,3,42829
,,,,,,,,5,484
,,,,,,,,11,61374
,,,,,,,,12,358
,,,,,,,,13,334
,,,,,,,,255,14430244
392.0,223188.0,ET2023A3040203,222723.0,Ethiopia,Oromia,East Wellega,Gida Ayana,1,1905
,,,,,,,,2,10840
,,,,,,,,3,92964
,,,,,,,,4,7
,,,,,,,,5,1767
,,,,,,,,11,72763
,,,,,,,,12,9141
,,,,,,,,13,6447
,,,,,,,,255,14594447
631.0,223427.0,ET2023A3041518,222736.0,Ethiopia,Oromia,West Gujii,Melka Soda,1,4405
,,,,,,,,2,28598
,,,,,,,,3,61095
,,,,,,,,4,2
,,,,,,,,5,1229
,,,,,,,,11,78092
,,,,,,,,12,319
,,,,,,,,13,402
,,,,,,,,255,13177347
970.0,223766.0,ET2023A3171804,222772.0,Ethiopia,South West Ethiopia,West Omo,Menit Shasha,1,3
,,,,,,,,2,582
,,,,,,,,3,12849
,,,,,,,,5,35
,,,,,,,,11,11593
,,,,,,,,255,25227593
295.0,223091.0,ET2023A3030805,222715.0,Ethiopia,Amhara,Wag Himra,Abergele (AM),1,14572
,,,,,,,,2,40676
,,,,,,,,3,30722
,,,,,,,,5,185
,,,,,,,,11,70473
,,,,,,,,12,263
,,,,,,,,255,31425274
669.0,223465.0,ET2023A3041807,222739.0,Ethiopia,Oromia,Kelem,Anfilo,1,17
,,,,,,,,2,4662
,,,,,,,,3,47733
,,,,,,,,5,1163
,,,,,,,,11,40947
,,,,,,,,12,2319
,,,,,,,,13,404
,,,,,,,,255,8976931
581.0,223377.0,ET2023A3041114,222732.0,Ethiopia,Oromia,Bale,Berbere,1,1497
,,,,,,,,2,11399
,,,,,,,,3,89909
,,,,,,,,4,4
,,,,,,,,11,78658
,,,,,,,,12,2765
,,,,,,,,13,1921
,,,,,,,,255,13886193
809.0,223605.0,ET2023A3051096,222753.0,Ethiopia,Somali,Nogob,Hararey,1,3035
,,,,,,,,2,372
,,,,,,,,3,6
,,,,,,,,11,2659
,,,,,,,,255,5596950
738.0,223534.0,ET2023A3050299,222745.0,Ethiopia,Somali,Fafan,Harawo,1,26819
,,,,,,,,2,12550
,,,,,,,,3,900
,,,,,,,,5,4
,,,,,,,,11,33171
,,,,,,,,255,20380307
565.0,223361.0,ET2023A3041014,222731.0,Ethiopia,Oromia,East Hararge,Midhaga Tola,1,7858
,,,,,,,,2,68236
,,,,,,,,3,7690
,,,,,,,,5,621
,,,,,,,,11,65788
,,,,,,,,12,2997
,,,,,,,,13,765
,,,,,,,,255,10182487
470.0,223266.0,ET2023A3040602,222727.0,Ethiopia,Oromia,North Shewa (OR),Dera (OR),1,4567
,,,,,,,,2,23472
,,,,,,,,3,145318
,,,,,,,,5,2653
,,,,,,,,11,134589
,,,,,,,,12,4509
,,,,,,,,13,7677
,,,,,,,,14,522
,,,,,,,,21,176
,,,,,,,,23,262
,,,,,,,,255,5751829
158.0,222954.0,ET2023A3030209,222709.0,Ethiopia,Amhara,South Gondar,Dera (AM),1,1586
,,,,,,,,2,20345
,,,,,,,,3,189936
,,,,,,,,4,3
,,,,,,,,5,1335
,,,,,,,,11,180665
,,,,,,,,12,2797
,,,,,,,,13,2651
,,,,,,,,255,23713282
583.0,223379.0,ET2023A3041116,222732.0,Ethiopia,Oromia,Bale,Goro (Bale),1,1170
,,,,,,,,2,21918
,,,,,,,,3,102131
,,,,,,,,4,1
,,,,,,,,5,1155
,,,,,,,,11,93258
,,,,,,,,12,5889
,,,,,,,,13,4380
,,,,,,,,255,14136746
154.0,222950.0,ET2023A3030205,222709.0,Ethiopia,Amhara,South Gondar,Lay Gayint,1,826
,,,,,,,,2,22595
,,,,,,,,3,188468
,,,,,,,,4,4
,,,,,,,,5,1279
,,,,,,,,11,173735
,,,,,,,,12,1936
,,,,,,,,255,13726338
746.0,223542.0,ET2023A3050382,222746.0,Ethiopia,Somali,Jarar,Yocale,1,5483
,,,,,,,,2,239
,,,,,,,,3,11
,,,,,,,,11,4348
,,,,,,,,255,20903120
534.0,223330.0,ET2023A3040901,222730.0,Ethiopia,Oromia,West Hararge,Mieso,1,5869
,,,,,,,,2,87329
,,,,,,,,3,37963
,,,,,,,,4,4
,,,,,,,,5,831
,,,,,,,,11,95917
,,,,,,,,12,3336
,,,,,,,,13,2181
,,,,,,,,255,10677830
209.0,223005.0,ET2023A3030421,222711.0,Ethiopia,Amhara,South Wollo,Mekdela,1,5025
,,,,,,,,2,59089
,,,,,,,,3,186052
,,,,,,,,11,194368
,,,,,,,,12,4489
,,,,,,,,13,3919
,,,,,,,,255,17905892
254.0,223050.0,ET2023A3030602,222713.0,Ethiopia,Amhara,East Gojam,Hulet Ej Enese,1,3251
,,,,,,,,2,33862
,,,,,,,,3,285161
,,,,,,,,5,981
,,,,,,,,11,268541
,,,,,,,,12,4205
,,,,,,,,13,2240
,,,,,,,,22,60
,,,,,,,,255,15491060
1030.0,223826.0,ET2023A3181015,222776.0,Ethiopia,South Ethiopia,Gamo,Arba Minch Zuria,1,1299
,,,,,,,,2,25157
,,,,,,,,3,91055
,,,,,,,,5,2404
,,,,,,,,11,70612
,,,,,,,,12,12587
,,,,,,,,13,4940
,,,,,,,,21,41
,,,,,,,,255,12737087
119.0,222915.0,ET2023A3020304,222704.0,Ethiopia,Afar,Gabi,Dulecha,1,16652
,,,,,,,,2,10063
,,,,,,,,3,3096
,,,,,,,,4,2
,,,,,,,,11,24680
,,,,,,,,12,285
,,,,,,,,13,303
,,,,,,,,255,9203310
835.0,223631.0,ET2023A3060403,222757.0,Ethiopia,Benishangul Gumuz,Kemashi,Kamashi,2,347
,,,,,,,,3,8950
,,,,,,,,5,29
,,,,,,,,11,7406
,,,,,,,,255,28563297
340.0,223136.0,ET2023A3031126,222718.0,Ethiopia,Amhara,Central Gondar,Masero Denb/Central Armacho,1,397
,,,,,,,,2,2000
,,,,,,,,3,23124
,,,,,,,,4,5
,,,,,,,,5,817
,,,,,,,,11,21171
,,,,,,,,12,421
,,,,,,,,13,574
,,,,,,,,255,17180670
825.0,223621.0,ET2023A3060305,222756.0,Ethiopia,Benishangul Gumuz,Asosa,Bambasi,1,6
,,,,,,,,2,2803
,,,,,,,,3,58990
,,,,,,,,5,687
,,,,,,,,11,48211
,,,,,,,,12,8
,,,,,,,,21,9
,,,,,,,,255,16760013
98.0,222894.0,ET2023A3020106,222702.0,Ethiopia,Afar,Awusi,Chifra,1,9324
,,,,,,,,2,3472
,,,,,,,,3,651
,,,,,,,,5,69
,,,,,,,,11,11155
,,,,,,,,255,18043427
695.0,223491.0,ET2023A3042201,222742.0,Ethiopia,Oromia,East Borena,Oborso,1,803
,,,,,,,,2,15750
,,,,,,,,3,53807
,,,,,,,,5,179
,,,,,,,,11,58406
,,,,,,,,255,30987400
350.0,223146.0,ET2023A3031225,222719.0,Ethiopia,Amhara,West Gondar,Adagn Ager Chaqo,1,37
,,,,,,,,2,1214
,,,,,,,,3,21596
,,,,,,,,5,257
,,,,,,,,11,18958
,,,,,,,,12,210
,,,,,,,,13,632
,,,,,,,,255,12132336
73.0,222869.0,ET2023A3010505,222699.0,Ethiopia,Tigray,West Tigray,May Kadra,1,2968
,,,,,,,,2,9987
,,,,,,,,3,8844
,,,,,,,,4,21
,,,,,,,,5,604
,,,,,,,,11,10602
,,,,,,,,12,4278
,,,,,,,,13,1511
,,,,,,,,21,9
,,,,,,,,22,81
,,,,,,,,255,6084619
736.0,223532.0,ET2023A3050297,222745.0,Ethiopia,Somali,Fafan,Koran /Mulla,1,13649
,,,,,,,,2,667
,,,,,,,,3,30
,,,,,,,,11,11887
,,,,,,,,255,7933247
578.0,223374.0,ET2023A3041110,222732.0,Ethiopia,Oromia,Bale,Goba (OR),1,63
,,,,,,,,2,2758
,,,,,,,,3,47604
,,,,,,,,5,51
,,,,,,,,11,40685
,,,,,,,,255,17038826
142.0,222938.0,ET2023A3030101,222708.0,Ethiopia,Amhara,North Gondar,Addi Arekay,1,865
,,,,,,,,2,6184
,,,,,,,,3,40869
,,,,,,,,4,7
,,,,,,,,5,1080
,,,,,,,,11,38252
,,,,,,,,12,1490
,,,,,,,,13,1755
,,,,,,,,255,16420336
