id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,decision_rw,hweatlth_rw,education_rw
223835,ET2023A3181301,222778,Ethiopia,South Ethiopia,Konso,Karat town,0.34684129094819327,0.28075644959041146,0.6237000083017643
223836,ET2023A3181302,222778,Ethiopia,South Ethiopia,Konso,Segen Zuria,0.4076497946645027,0.5337047955162505,0.6689456402504197
223837,ET2023A3181303,222778,Ethiopia,South Ethiopia,Konso,Karat Zuria,0.3824201427161922,0.4404279106193679,0.68235690327611
223838,ET2023A3181304,222778,Ethiopia,South Ethiopia,Konso,Kena,0.3758916121853514,0.457316205620243,0.7127705574568006
223839,ET2023A3181305,222778,Ethiopia,South Ethiopia,Konso,Kolme,0.43726131843825,0.5740297010647479,0.76280296611857
223840,ET2023A3181501,222779,Ethiopia,South Ethiopia,Gofa,Melekoza,0.36282030399943327,0.4404786703550069,0.6477408720699496
223841,ET2023A3181502,222779,Ethiopia,South Ethiopia,Gofa,Denba Gofa,0.4039790113407352,0.5261929365370177,0.6551734950961063
223842,ET2023A3181503,222779,Ethiopia,South Ethiopia,Gofa,Zala,0.3914197016689421,0.47773967478648904,0.6582121077805069
223843,ET2023A3181504,222779,Ethiopia,South Ethiopia,Gofa,Uba Debre Tsehay,0.3728680588996807,0.5273483185356551,0.7202099446279093
223844,ET2023A3181505,222779,Ethiopia,South Ethiopia,Gofa,Gezei Gofa,0.3887608719996852,0.5128095942057467,0.6503981327912083
223845,ET2023A3181506,222779,Ethiopia,South Ethiopia,Gofa,O'yida,0.33872211687523285,0.3440476137964744,0.6657575390143968
223846,ET2023A3181507,222779,Ethiopia,South Ethiopia,Gofa,Sawla town,0.394740572477846,0.19755492594965265,0.49730330646656407
223847,ET2023A3181508,222779,Ethiopia,South Ethiopia,Gofa,Bulike town,0.3597026170087278,0.22696651680980431,0.5394929931772373
223848,ET2023A3181509,222779,Ethiopia,South Ethiopia,Gofa,Melo Gada,0.2867166021216828,0.8523984444776005,0.8822278303766492
223849,ET2023A3181510,222779,Ethiopia,South Ethiopia,Gofa,Beto town,0.3693038081963931,0.31747096381553447,0.6186403384889138
223850,ET2023A3181511,222779,Ethiopia,South Ethiopia,Gofa,Laha town,0.3246021347062724,0.1880493070408053,0.5543066094039613
223851,ET2023A3181601,222780,Ethiopia,South Ethiopia,Basketo,Basketo SP Woreda,0.3554875459867475,0.34898686319763017,0.5269526741345977
223852,ET2023A3181602,222780,Ethiopia,South Ethiopia,Basketo,Laska town,0.33678203457113126,0.21713770920108114,0.38799358808643136
223853,ET2023A3182101,222781,Ethiopia,South Ethiopia,Amaro,Kele town,0.34398708135951445,0.30744188640180764,0.6737202579523702
223854,ET2023A3182102,222781,Ethiopia,South Ethiopia,Amaro,Amaro,0.37677458109788087,0.5555419757036947,0.7461378709157337
223855,ET2023A3182203,222782,Ethiopia,South Ethiopia,Burji,Burji,0.4044398838926787,0.44686601648742785,0.6543024852423267
223856,ET2023A3182301,222783,Ethiopia,South Ethiopia,Derashe,Derashe,0.40118386092608965,0.43847236160505126,0.6466331810793664
223857,ET2023A3182302,222783,Ethiopia,South Ethiopia,Derashe,Gidole town,0.40015868444509844,0.3004605286938061,0.5603638241577621
223858,ET2023A3182402,222784,Ethiopia,South Ethiopia,South Omo (Agr),South Ari,0.3423230435149097,0.5218515448195831,0.6833983523819676
223859,ET2023A3182403,222784,Ethiopia,South Ethiopia,South Omo (Agr),North Ari,0.3013978910855853,0.4552063799919554,0.7071877368819356
223860,ET2023A3182409,222784,Ethiopia,South Ethiopia,South Omo (Agr),Jinka town,0.3485897950827623,0.20453237616920136,0.5022689421272412
223861,ET2023A3182410,222784,Ethiopia,South Ethiopia,South Omo (Agr),Boko Dawula,0.3421162800426255,0.3975598669353062,0.6394461920334176
223862,ET2023A3182411,222784,Ethiopia,South Ethiopia,South Omo (Agr),Wub Ari,0.3050177482214075,0.5845402379632003,0.7706873658130248
223863,ET2023A3182412,222784,Ethiopia,South Ethiopia,South Omo (Agr),Gelila town,0.2885819025712403,0.20104137046426668,0.6277053091261209
223864,ET2023A3182501,222785,Ethiopia,South Ethiopia,South Omo (Pas),Salamago,0.4610090781830012,0.7525718550172137,0.7630005371638603
223865,ET2023A3182504,222785,Ethiopia,South Ethiopia,South Omo (Pas),Hamer,0.5929843667763439,0.8605703653892085,0.8373369946025698
223866,ET2023A3182505,222785,Ethiopia,South Ethiopia,South Omo (Pas),Bena Tsemay,0.45032467398152676,0.6633583821671858,0.7797895422341071
223867,ET2023A3182506,222785,Ethiopia,South Ethiopia,South Omo (Pas),Dasenech /Kuraz,0.6908499927830417,0.9111659614774402,0.8282623315713917
223868,ET2023A3182507,222785,Ethiopia,South Ethiopia,South Omo (Pas),Malie,0.39661613847048804,0.5931114647992538,0.7697712047009162
223869,ET2023A3182508,222785,Ethiopia,South Ethiopia,South Omo (Pas),Nyngatom,0.5840846275492694,0.8715716495331661,0.8235629705553145
223870,ET2023A3182509,222785,Ethiopia,South Ethiopia,South Omo (Pas),Turmi town,0.5814257589663062,0.6525283582983743,0.7331435079808045
223871,ET2023A3190102,222786,Ethiopia,Central Ethiopia,Gurage,Abeshege,0.3328987119884401,0.26562642208469833,0.6275107738602794
223872,ET2023A3190103,222786,Ethiopia,Central Ethiopia,Gurage,Ezha,0.32627413029633723,0.22436004986522193,0.6434470802697709
223873,ET2023A3190104,222786,Ethiopia,Central Ethiopia,Gurage,Gedebano Gutazer Welene,0.3242974312189371,0.3531872293279686,0.744409449252685
223874,ET2023A3190108,222786,Ethiopia,Central Ethiopia,Gurage,Endiguagn,0.40672187018668476,0.2640028417774169,0.603611965081045
223875,ET2023A3190109,222786,Ethiopia,Central Ethiopia,Gurage,Gumer,0.2992066806769006,0.19385396774183783,0.6704451074427222
223876,ET2023A3190110,222786,Ethiopia,Central Ethiopia,Gurage,Cheha,0.3530337973694283,0.2653653717780766,0.5970834863613803
223877,ET2023A3190111,222786,Ethiopia,Central Ethiopia,Gurage,Enemor Ener,0.38706975648850256,0.3042807379584367,0.5997548691823924
223878,ET2023A3190112,222786,Ethiopia,Central Ethiopia,Gurage,Muhur Na Aklil,0.33084855646444844,0.2882903064414725,0.7056935389757703
223879,ET2023A3190113,222786,Ethiopia,Central Ethiopia,Gurage,Geta,0.298288428432554,0.23073212214283334,0.717466909409944
223880,ET2023A3190114,222786,Ethiopia,Central Ethiopia,Gurage,Welkite town,0.3221996795395956,0.053674975607865535,0.4609672742483157
223881,ET2023A3190116,222786,Ethiopia,Central Ethiopia,Gurage,Emdebir town,0.3134988155807719,0.11770580437615646,0.5300775855025044
223882,ET2023A3190120,222786,Ethiopia,Central Ethiopia,Gurage,Enor Ener,0.40828895971278895,0.30796327192961853,0.5994665051891308
223883,ET2023A3190201,222787,Ethiopia,Central Ethiopia,Hadiya,Misha,0.36247494662199414,0.21438872477953524,0.5384024193487683
223884,ET2023A3190202,222787,Ethiopia,Central Ethiopia,Hadiya,Gombora,0.3311255299942093,0.2610282564058267,0.5410101034221853
223885,ET2023A3190203,222787,Ethiopia,Central Ethiopia,Hadiya,Lemmo,0.3799949066546116,0.24555534801744305,0.4615526837913916
223886,ET2023A3190204,222787,Ethiopia,Central Ethiopia,Hadiya,Shashogo,0.4505821735943305,0.31380755877774297,0.5114578241600845
223887,ET2023A3190205,222787,Ethiopia,Central Ethiopia,Hadiya,Misrak Badawacho,0.4036543872334451,0.3121657790045434,0.4019553256231051
223888,ET2023A3190206,222787,Ethiopia,Central Ethiopia,Hadiya,Soro,0.32154287457201713,0.2514858275624323,0.49244614996695524
223889,ET2023A3190207,222787,Ethiopia,Central Ethiopia,Hadiya,Duna,0.3255256617125419,0.21960330645616113,0.42370960727848656
223890,ET2023A3190208,222787,Ethiopia,Central Ethiopia,Hadiya,Analemmo,0.4150501429387232,0.28369512026936744,0.518721011054026
223891,ET2023A3190209,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Badowach,0.3875225220746819,0.24274107929036576,0.32858224725431434
223892,ET2023A3190210,222787,Ethiopia,Central Ethiopia,Hadiya,Gibe,0.3691407968063542,0.2899691953280825,0.573448337996537
223893,ET2023A3190211,222787,Ethiopia,Central Ethiopia,Hadiya,Hosaena town,0.3896263037011302,0.09216948516077161,0.35643928852412904
223894,ET2023A3190212,222787,Ethiopia,Central Ethiopia,Hadiya,Shone town,0.3849602487831711,0.1489770307546102,0.2881617594844065
223895,ET2023A3190213,222787,Ethiopia,Central Ethiopia,Hadiya,Gimbichu town,0.31128330189836584,0.14925994127088438,0.4083041143313145
223896,ET2023A3190214,222787,Ethiopia,Central Ethiopia,Hadiya,Jajura town,0.3274866693531912,0.20389355021446134,0.3997575482426772
223897,ET2023A3190215,222787,Ethiopia,Central Ethiopia,Hadiya,Ameka,0.39567975858707644,0.28136784449526786,0.5863394981405837
223898,ET2023A3190216,222787,Ethiopia,Central Ethiopia,Hadiya,Siraro Badawacho,0.4051228144049245,0.43910833778438907,0.5873318463533034
223899,ET2023A3190217,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Soro,0.3400459416026963,0.30608668425082,0.5320772409150009
223900,ET2023A3191401,222788,Ethiopia,Central Ethiopia,Alaba,Kulito town,0.407948388980792,0.06321815095094026,0.2762123315764521
223901,ET2023A3191402,222788,Ethiopia,Central Ethiopia,Alaba,Wera,0.46898133775446604,0.41301968880600853,0.4541105680413278
223902,ET2023A3191403,222788,Ethiopia,Central Ethiopia,Alaba,Atote Ulo,0.5070284722094973,0.5956054416275042,0.5069091694396219
223903,ET2023A3191404,222788,Ethiopia,Central Ethiopia,Alaba,Wera Djo,0.4867295338132368,0.5396588091222603,0.5934607899701422
223904,ET2023A3192001,222789,Ethiopia,Central Ethiopia,Silltie,Alicho Woriro,0.30076629380993214,0.18759887014587873,0.5895139342999627
223905,ET2023A3192002,222789,Ethiopia,Central Ethiopia,Silltie,Silti,0.3961459128148446,0.3147741641440465,0.48545878670746206
223906,ET2023A3192003,222789,Ethiopia,Central Ethiopia,Silltie,Lanfero,0.4667954998185336,0.4378839013581902,0.4949757386550712
223907,ET2023A3192004,222789,Ethiopia,Central Ethiopia,Silltie,Mierab Azenet Berbere,0.3744842462134256,0.22946911876760434,0.554910235349372
223908,ET2023A3192005,222789,Ethiopia,Central Ethiopia,Silltie,Dalocha,0.4367502998026843,0.4481173637144855,0.4732380243278291
223909,ET2023A3192006,222789,Ethiopia,Central Ethiopia,Silltie,Sankura,0.4706088164104576,0.3769668838612818,0.5131603035894853
223910,ET2023A3192007,222789,Ethiopia,Central Ethiopia,Silltie,Misrak Azenet Berbere,0.351324310985281,0.279475946734018,0.609644942667878
223911,ET2023A3192008,222789,Ethiopia,Central Ethiopia,Silltie,Hulbareg,0.3999767128643062,0.3214385511970296,0.4759368812179464
223912,ET2023A3192009,222789,Ethiopia,Central Ethiopia,Silltie,Tora town,0.450532668284278,0.25184377864198965,0.3874192974917204
223913,ET2023A3192010,222789,Ethiopia,Central Ethiopia,Silltie,Worabe town,0.36154109734750867,0.1914365955640472,0.3815998932234198
223914,ET2023A3192011,222789,Ethiopia,Central Ethiopia,Silltie,Kibet town,0.36781202020138704,0.1723890066617378,0.4695397816552254
223915,ET2023A3192012,222789,Ethiopia,Central Ethiopia,Silltie,Mito,0.4810620776634712,0.4744628974379001,0.5166568419227975
223916,ET2023A3192013,222789,Ethiopia,Central Ethiopia,Silltie,Misirak Silti,0.4618221095231239,0.41126846239133713,0.5319186756977827
223917,ET2023A3192401,222790,Ethiopia,Central Ethiopia,Yem,Yem,0.36168423600068167,0.3339669635798968,0.656197127051331
223918,ET2023A3192505,222791,Ethiopia,Central Ethiopia,East Gurage,Sodo,0.37011496688005735,0.3129321304421787,0.5894165521874053
223919,ET2023A3192506,222791,Ethiopia,Central Ethiopia,East Gurage,Meskan,0.38489191091546404,0.28642809556591947,0.5610549169862747
223920,ET2023A3192515,222791,Ethiopia,Central Ethiopia,East Gurage,Butajira town,0.3584986174843991,0.07484137427383726,0.4292826668372867
223921,ET2023A3192517,222791,Ethiopia,Central Ethiopia,East Gurage,Bui town,0.36448679650848853,0.10940065015102478,0.4778419532754871
223922,ET2023A3192518,222791,Ethiopia,Central Ethiopia,East Gurage,Misrak Meskan,0.40419002117450964,0.24438003930339913,0.5596204845624069
223923,ET2023A3192519,222791,Ethiopia,Central Ethiopia,East Gurage,Debub Sodo,0.3912353748374841,0.33366045602736594,0.6187827076927156
223924,ET2023A3192601,222792,Ethiopia,Central Ethiopia,Kebena,Kebena,0.3502155830123807,0.34367929486114596,0.6432604311885628
223925,ET2023A3192702,222793,Ethiopia,Central Ethiopia,Kembata,Angacha,0.37839564343175724,0.2283506144556229,0.3937209589585601
223926,ET2023A3192703,222793,Ethiopia,Central Ethiopia,Kembata,Kediada Gambela,0.3809743998811456,0.2080402666645663,0.372779292539781
223927,ET2023A3192704,222793,Ethiopia,Central Ethiopia,Kembata,Kacha Bira,0.3873460891023989,0.2039803712825529,0.35352376653777967
223928,ET2023A3192705,222793,Ethiopia,Central Ethiopia,Kembata,Hadero Tunto,0.3596257717280909,0.23498647240310955,0.38214504008303474
223929,ET2023A3192706,222793,Ethiopia,Central Ethiopia,Kembata,Doyogena,0.3510293247363519,0.20089796165882548,0.34653657640037455
223930,ET2023A3192707,222793,Ethiopia,Central Ethiopia,Kembata,Damboya,0.40522834233933613,0.2429453746186242,0.4265497773842368
223931,ET2023A3192708,222793,Ethiopia,Central Ethiopia,Kembata,Durame town,0.36508168069682273,0.0765889393754554,0.28816223597676477
223932,ET2023A3192709,222793,Ethiopia,Central Ethiopia,Kembata,Adilo,0.4268179438289586,0.3366892548668886,0.42037487611400437
223933,ET2023A3192710,222793,Ethiopia,Central Ethiopia,Kembata,Shinshincho town,0.39865231335022594,0.1208531315191727,0.31746822688863424
223934,ET2023A3192712,222793,Ethiopia,Central Ethiopia,Kembata,Hadero town,0.3679266302285463,0.1561549952405268,0.3178412254950691
223935,ET2023A3192807,222794,Ethiopia,Central Ethiopia,Mareko,Mareko,0.432340246974089,0.34324434423824246,0.6123601828229362
223936,ET2023A3192901,222795,Ethiopia,Central Ethiopia,Tembaro,Tembaro,0.34185787421918606,0.22708239783203898,0.41770632672541574
