id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,decision_mean,decision_sd,decision_sum
223081,ET2023A3030711,222714,Ethiopia,Amhara,West Gojam,Wemberma,0.3168323788887415,0.05017008134588197,518.9714366197586
223540,ET2023A3050306,222746,Ethiopia,Somali,Jarar,Bilcil-Bur,0.25544768398159123,0.05645024633002044,416.37972488999367
223345,ET2023A3040991,222730,Ethiopia,Oromia,West Hararge,Gumbi Bordede,0.3523869846602936,0.0539472445409741,577.2098808735609
223359,ET2023A3041012,222731,Ethiopia,Oromia,East Hararge,Melka Balo,0.3001285655279845,0.06703367016981336,492.5109760314226
223225,ET2023A3040408,222725,Ethiopia,Oromia,Jimma,Gera,0.28598833111984295,0.03203419829963233,473.8826646655798
223546,ET2023A3050399,222746,Ethiopia,Somali,Jarar,Dig,0.18531724452758774,0.10704393238135795,310.2210673391819
223130,ET2023A3031117,222718,Ethiopia,Amhara,Central Gondar,East Belesa,0.26712770000117647,0.03473456449873156,454.65134540200233
222997,ET2023A3030413,222711,Ethiopia,Amhara,South Wollo,Kelela,0.19405827899261488,0.033629790586232514,331.063423961401
223868,ET2023A3182507,222785,Ethiopia,South Ethiopia,South Omo (Pas),Malie,0.3955676073052215,0.05406124542866949,664.9491478800774
222995,ET2023A3030411,222711,Ethiopia,Amhara,South Wollo,Sayint,0.22369007450463466,0.0651416767859674,384.74692814797163
222924,ET2023A3020402,222705,Ethiopia,Afar,Fanti,Euwa,0.2962347825151044,0.05951548913071839,514.8560520112514
222930,ET2023A3020502,222706,Ethiopia,Afar,Khari,Samurobi,0.41213507793817666,0.06665546251078643,706.3995235860348
223141,ET2023A3031206,222719,Ethiopia,Amhara,West Gondar,Mirab Armacho,0.36980844212461655,0.04884884973532622,643.8364977389574
223286,ET2023A3040701,222728,Ethiopia,Oromia,East Shewa,Fentale,0.3243523104393363,0.04080294761429815,551.7232800573111
222938,ET2023A3030101,222708,Ethiopia,Amhara,North Gondar,Addi Arekay,0.3054731133965845,0.040299390373459594,538.2436258047819
223532,ET2023A3050297,222745,Ethiopia,Somali,Fafan,Koran /Mulla,0.24385879926971135,0.05639096556999889,423.5827343314886
223374,ET2023A3041110,222732,Ethiopia,Oromia,Bale,Goba (OR),0.3515986857009306,0.04255560314283352,608.6173249483109
222869,ET2023A3010505,222699,Ethiopia,Tigray,West Tigray,May Kadra,0.3359561059169653,0.053923265294362116,440.7744109630585
223146,ET2023A3031225,222719,Ethiopia,Amhara,West Gondar,Adagn Ager Chaqo,0.31982704187472033,0.05239846187292404,568.6524804532528
223491,ET2023A3042201,222742,Ethiopia,Oromia,East Borena,Oborso,0.4445690765942885,0.047481662496935695,778.8850221931934
222894,ET2023A3020106,222702,Ethiopia,Afar,Awusi,Chifra,0.3290478948735248,0.08065123927165019,582.4147739261389
223621,ET2023A3060305,222756,Ethiopia,Benishangul Gumuz,Asosa,Bambasi,0.3802930897097517,0.043771387422360405,667.794665530324
223136,ET2023A3031126,222718,Ethiopia,Amhara,Central Gondar,Masero Denb/Central Armacho,0.30510758838246604,0.038181327124615125,543.3966149091721
222915,ET2023A3020304,222704,Ethiopia,Afar,Gabi,Dulecha,0.43439173345970145,0.0712557753171841,765.8326260894537
223631,ET2023A3060403,222757,Ethiopia,Benishangul Gumuz,Kemashi,Kamashi,0.30171723637500764,0.04123382287219659,529.8154670745134
223826,ET2023A3181015,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch Zuria,0.33383947016860843,0.03536293950515849,436.3281875103712
223050,ET2023A3030602,222713,Ethiopia,Amhara,East Gojam,Hulet Ej Enese,0.2891163477091722,0.03856043076423065,513.1815171837807
223005,ET2023A3030421,222711,Ethiopia,Amhara,South Wollo,Mekdela,0.19075867787070638,0.04703848710427278,338.78741189837456
223330,ET2023A3040901,222730,Ethiopia,Oromia,West Hararge,Mieso,0.34657759438591784,0.07964017306031689,619.6807387620211
223542,ET2023A3050382,222746,Ethiopia,Somali,Jarar,Yocale,0.23328108969904038,0.0863606183306025,414.7737774848938
223379,ET2023A3041116,222732,Ethiopia,Oromia,Bale,Goro (Bale),0.34903342476298915,0.029682306894608036,624.4207969009876
222950,ET2023A3030205,222709,Ethiopia,Amhara,South Gondar,Lay Gayint,0.19751956961653402,0.026364361132065937,357.1153818666935
222954,ET2023A3030209,222709,Ethiopia,Amhara,South Gondar,Dera (AM),0.2676401751463885,0.03130489964612918,487.10511876642704
223266,ET2023A3040602,222727,Ethiopia,Oromia,North Shewa (OR),Dera (OR),0.21862858146087627,0.023429085199511094,400.7461898177862
223361,ET2023A3041014,222731,Ethiopia,Oromia,East Hararge,Midhaga Tola,0.3451213386555999,0.10130647829912659,634.6781417876482
223534,ET2023A3050299,222745,Ethiopia,Somali,Fafan,Harawo,0.2044919966307688,0.03797504050098712,378.7191777601838
223605,ET2023A3051096,222753,Ethiopia,Somali,Nogob,Hararey,0.3126479568622335,0.06862644422633318,579.3366640657187
223377,ET2023A3041114,222732,Ethiopia,Oromia,Bale,Berbere,0.38448025890428916,0.0687235832108984,713.979840785265
223465,ET2023A3041807,222739,Ethiopia,Oromia,Kelem,Anfilo,0.3692640209627639,0.08759151777450308,686.4618149697781
223091,ET2023A3030805,222715,Ethiopia,Amhara,Wag Himra,Abergele (AM),0.28921879848518656,0.037683996105069555,545.4666539430618
223766,ET2023A3171804,222772,Ethiopia,South West Ethiopia,West Omo,Menit Shasha,0.4291586493630259,0.0582134451592527,802.9558329582214
223427,ET2023A3041518,222736,Ethiopia,Oromia,West Gujii,Melka Soda,0.5585430525421526,0.06484720348495278,1050.619481831789
223188,ET2023A3040203,222723,Ethiopia,Oromia,East Wellega,Gida Ayana,0.32939649845644886,0.047103973384235595,628.159122556448
222799,ET2023A3010105,222695,Ethiopia,Tigray,Northwest Tigray,Asgede,0.3676620701200025,0.039580333301190034,712.1614298224449
222875,ET2023A3010602,222700,Ethiopia,Tigray,Southeast Tigray,Enderta,0.2590967506154847,0.03354452677834183,500.5749221891165
223523,ET2023A3050204,222745,Ethiopia,Somali,Fafan,Shabeeley,0.32982256122284537,0.09564955466836206,629.9610919356346
222946,ET2023A3030201,222709,Ethiopia,Amhara,South Gondar,Ebenat,0.2502558620046239,0.03750897669372746,484.4953488409519
223854,ET2023A3182102,222781,Ethiopia,South Ethiopia,Amaro,Amaro,0.3881250978613985,0.03915992218469299,716.4789306521416
223592,ET2023A3050899,222751,Ethiopia,Somali,Afder,God-God,0.6082946701928854,0.06367415856531243,1146.635453313589
223451,ET2023A3041709,222738,Ethiopia,Oromia,West Arsi,Nenesebo,0.37380453857598556,0.05218312217345736,720.3213458359241
223858,ET2023A3182402,222784,Ethiopia,South Ethiopia,South Omo (Agr),South Ari,0.3408762627658396,0.045817151122852125,659.9364447146654
223089,ET2023A3030803,222715,Ethiopia,Amhara,Wag Himra,Dehana,0.2328869822405651,0.041922098126309724,456.9242591559887
223449,ET2023A3041707,222738,Ethiopia,Oromia,West Arsi,Dodola,0.35961700947504455,0.04235596637033802,698.3762324005365
223649,ET2023A3120308,222761,Ethiopia,Gambela,Majang,Mengesh,0.5221960916398447,0.11921617864373273,1031.3372809886932
223218,ET2023A3040401,222725,Ethiopia,Oromia,Jimma,Limu Seka,0.3183074624788377,0.03234625601562615,631.5220055580139
223633,ET2023A3060405,222757,Ethiopia,Benishangul Gumuz,Kemashi,Mizyiga,0.31567338203449924,0.03758559914715172,632.6094575971365
223489,ET2023A3042106,222741,Ethiopia,Oromia,East Bale,Dawe Ketchen,0.3439643503882777,0.05455826763617852,684.4890572726727
223622,ET2023A3060306,222756,Ethiopia,Benishangul Gumuz,Asosa,Bilidigilu,0.4088712545977099,0.060966231681092636,830.8263893425465
223553,ET2023A3050498,222747,Ethiopia,Somali,Erer,Yahob,0.47390227142973723,0.11566868235031166,951.5957610309124
223384,ET2023A3041210,222733,Ethiopia,Oromia,Borena,Moyale (OR),0.49264301208832,0.05881425194754883,973.4625918865204
223210,ET2023A3040313,222724,Ethiopia,Oromia,Ilubabor,Sale Nono,0.3786515627672643,0.08061905721524026,766.7694146037102
223034,ET2023A3030518,222712,Ethiopia,Amhara,North Shewa (AM),Minjar Shenkora,0.3006578518446617,0.03377801950510601,614.8453070223331
223087,ET2023A3030801,222715,Ethiopia,Amhara,Wag Himra,Zequala,0.27852384928845053,0.0507923365801953,579.0510826706886
223555,ET2023A3050501,222748,Ethiopia,Somali,Korahe,Shaygosh,0.36187598913018165,0.06071024885700896,739.3126457929611
223312,ET2023A3040811,222729,Ethiopia,Oromia,Arsi,Seru,0.3790424154609083,0.05729529815200564,786.5130120813847
223134,ET2023A3031122,222718,Ethiopia,Amhara,Central Gondar,Kinfaz Begela,0.2304748776932641,0.03984053830980086,492.9857633858919
223632,ET2023A3060404,222757,Ethiopia,Benishangul Gumuz,Kemashi,Dembi,0.36522454798779946,0.07888908484459402,779.7544099539518
223599,ET2023A3051001,222753,Ethiopia,Somali,Nogob,Ayun,0.5198708379033143,0.13392110538767613,1105.2454013824463
223163,ET2023A3040101,222722,Ethiopia,Oromia,West Wellega,Mana Sibu,0.32207029140484866,0.025067843874606626,690.5187047719955
222916,ET2023A3020305,222704,Ethiopia,Afar,Gabi,Gelalu,0.37010835088438604,0.07859658381023985,801.6546880155802
223425,ET2023A3041515,222736,Ethiopia,Oromia,West Gujii,Dugda Dawa,0.5780880414864836,0.09601341087613559,1246.9359054863453
223424,ET2023A3041513,222736,Ethiopia,Oromia,West Gujii,Abaya,0.38210190464820354,0.03802663607327231,571.2423474490643
222800,ET2023A3010106,222695,Ethiopia,Tigray,Northwest Tigray,Tselemti,0.35471319357105624,0.03618806233773834,785.6897237598896
223524,ET2023A3050205,222745,Ethiopia,Somali,Fafan,Aw-Bare,0.27356203846386096,0.04237923783026198,601.5629225820303
223737,ET2023A3170912,222769,Ethiopia,South West Ethiopia,Keffa,Goba (SP),0.40228568526728936,0.062188612160105024,892.2696499228477
223122,ET2023A3031107,222718,Ethiopia,Amhara,Central Gondar,Tsegede (AM),0.320963213248236,0.05402194601853258,726.0187883675098
222968,ET2023A3030302,222710,Ethiopia,Amhara,North Wollo,Raya Kobo,0.1976025128700728,0.03228131785565935,455.4737921655178
223375,ET2023A3041111,222732,Ethiopia,Oromia,Bale,Harena Buluk,0.4156704921461067,0.0761053214421345,942.3250056952238
223133,ET2023A3031121,222718,Ethiopia,Amhara,Central Gondar,Takusa,0.2969160457699531,0.04752810882786719,691.5174705982208
223620,ET2023A3060304,222756,Ethiopia,Benishangul Gumuz,Asosa,Sherkole,0.4016826506961009,0.05902846033728497,931.903749614954
223128,ET2023A3031115,222718,Ethiopia,Amhara,Central Gondar,Alfa,0.3571664873381038,0.04734248216950757,831.8407490104437
223626,ET2023A3060310,222756,Ethiopia,Benishangul Gumuz,Asosa,Abrahmo,0.4008944784762026,0.07519974422035601,955.3315422087908
223364,ET2023A3041017,222731,Ethiopia,Oromia,East Hararge,Golo Oda,0.3071903965967398,0.04701928267579841,749.8517580926418
223564,ET2023A3050598,222748,Ethiopia,Somali,Korahe,El-Ogaden,0.44089737947454155,0.12186029091191933,1069.1761452257633
223575,ET2023A3050698,222749,Ethiopia,Somali,Shebelle,Elale,0.43154745021175617,0.07939069428617183,1044.7763769626617
222892,ET2023A3020104,222702,Ethiopia,Afar,Awusi,Afambo,0.2907101588160819,0.07934371391771519,611.6541741490364
222937,ET2023A3020613,222707,Ethiopia,Afar,Mahi,Yangudi,0.36274765623090544,0.08619748660337323,901.7906733900309
222934,ET2023A3020610,222707,Ethiopia,Afar,Mahi,Gerani,0.29402234809500066,0.07070755263222617,732.7036914527416
223576,ET2023A3050699,222749,Ethiopia,Somali,Shebelle,Aba-Korow,0.41153031181810157,0.08605495028759118,1014.0106883198023
222918,ET2023A3020307,222704,Ethiopia,Afar,Gabi,Hanruka,0.4736807651181227,0.08765573508576475,1180.8861474394798
223467,ET2023A3041809,222739,Ethiopia,Oromia,Kelem,Gidami,0.43979645361217773,0.15048927091567088,1103.0095056593418
223603,ET2023A3051006,222753,Ethiopia,Somali,Nogob,Dihun,0.34663106693278933,0.06849878015694948,862.7647255957127
223568,ET2023A3050603,222749,Ethiopia,Somali,Shebelle,Danan,0.3995772872672869,0.06330588678798474,993.7487134337425
223609,ET2023A3051198,222754,Ethiopia,Somali,Daawa,Qada Duma,0.5608369900759921,0.09122936503073788,1406.018334120512
223636,ET2023A3120101,222759,Ethiopia,Gambela,Nuer,Akobo,0.49163539231965186,0.06366123935288176,1232.0382931530476
223452,ET2023A3041710,222738,Ethiopia,Oromia,West Arsi,Adaba,0.3219325554926159,0.04317113352021607,818.9964211732149
223614,ET2023A3060205,222755,Ethiopia,Benishangul Gumuz,Metekel,Debati,0.40606156847603075,0.08085292685450025,1043.9842925518751
222936,ET2023A3020612,222707,Ethiopia,Afar,Mahi,Sibaybi,0.34110863027972305,0.07808155589580498,881.0835920125246
222867,ET2023A3010503,222699,Ethiopia,Tigray,West Tigray,Tsegede (TG),0.30973821924378947,0.03796321949597845,813.682301953435
223650,ET2023A3120407,222762,Ethiopia,Gambela,Itang,Itang,0.4711390188663681,0.09628700578161968,1222.6057539582253
223484,ET2023A3042101,222741,Ethiopia,Oromia,East Bale,Gololcha Bale,0.4233033736318464,0.05755539330007904,1104.821805179119
222893,ET2023A3020105,222702,Ethiopia,Afar,Awusi,Mile,0.28660565389607245,0.06009959903195603,758.9317715167999
223415,ET2023A3041412,222735,Ethiopia,Oromia,Gujii,Saba Boru,0.468921023517623,0.05618577385542513,1247.3299225568771
223572,ET2023A3050607,222749,Ethiopia,Somali,Shebelle,Ferfer,0.45735895882808525,0.09545952270078446,1198.2804721295834
222923,ET2023A3020401,222705,Ethiopia,Afar,Fanti,Awra (AF),0.35532721581466004,0.06352320199956409,974.3072257637978
223548,ET2023A3050404,222747,Ethiopia,Somali,Erer,Hamero,0.46138883983361745,0.0776143507406195,1248.0568117499352
223569,ET2023A3050604,222749,Ethiopia,Somali,Shebelle,Gode,0.4947899925104403,0.06918196676711402,1346.8183596134186
222897,ET2023A3020109,222702,Ethiopia,Afar,Awusi,Adar,0.31122690269341297,0.06920466388409428,859.9199321419001
222935,ET2023A3020611,222707,Ethiopia,Afar,Mahi,Kilalu,0.3366777188874289,0.09456267007965972,932.9339590370655
223391,ET2023A3041291,222733,Ethiopia,Oromia,Borena,Dubluk,0.5445515556539285,0.06447364427889736,1490.4376078248024
223573,ET2023A3050608,222749,Ethiopia,Somali,Shebelle,Berocano,0.5028663741398274,0.06978101346398866,1383.385395258665
223099,ET2023A3030904,222716,Ethiopia,Amhara,Awi,Guangua,0.370672270095438,0.039261119039235154,1035.2876503765583
223486,ET2023A3042103,222741,Ethiopia,Oromia,East Bale,Ginir,0.35162748080899736,0.0382676272669935,971.5467294752598
222907,ET2023A3020206,222703,Ethiopia,Afar,Kilbati,Dalol,0.4543126079149054,0.05421758952687666,1283.8874299675226
223604,ET2023A3051095,222753,Ethiopia,Somali,Nogob,Horshagah,0.37447298503403886,0.10395414597510805,1037.6646415293217
223561,ET2023A3050595,222748,Ethiopia,Somali,Korahe,Goglo,0.47158993200585786,0.12937983257327543,1307.247291520238
223493,ET2023A3042203,222742,Ethiopia,Oromia,East Borena,Gora Dola,0.460250921367525,0.04336790457239012,1277.1963067948818
223556,ET2023A3050502,222748,Ethiopia,Somali,Korahe,Kebridehar,0.3999555419311456,0.060654564136355546,1127.8746282458305
223390,ET2023A3041290,222733,Ethiopia,Oromia,Borena,Guchi,0.6184956679494775,0.09225045950014318,1742.9207922816277
223867,ET2023A3182506,222785,Ethiopia,South Ethiopia,South Omo (Pas),Dasenech /Kuraz,0.7158733889418724,0.0601859143857714,1784.6723586320877
223600,ET2023A3051002,222753,Ethiopia,Somali,Nogob,Elwayne,0.41416846822751197,0.10146186195932941,1180.380134448409
223630,ET2023A3060402,222757,Ethiopia,Benishangul Gumuz,Kemashi,Sedal,0.5004662353511866,0.08901153888611396,1444.3455552235246
223539,ET2023A3050305,222746,Ethiopia,Somali,Jarar,Gunagado,0.3485171543654464,0.10615051716336239,1002.3353359550238
222866,ET2023A3010502,222699,Ethiopia,Tigray,West Tigray,Welkait,0.35740240391444517,0.05445854215228562,1057.9111155867577
223346,ET2023A3040998,222730,Ethiopia,Oromia,West Hararge,Burqua Dhintu,0.3776286019650224,0.08099201204927418,1102.6755177378654
223558,ET2023A3050504,222748,Ethiopia,Somali,Korahe,Debeweyin,0.4215918756200405,0.12318264340210595,1228.097133681178
223387,ET2023A3041216,222733,Ethiopia,Oromia,Borena,Miyo,0.46110367450958645,0.0715554389058832,1348.7282479405403
223591,ET2023A3050898,222751,Ethiopia,Somali,Afder,Kohle /Qoxle,0.630034848754291,0.0573261259684197,1856.0826644301414
223498,ET2023A3042297,222742,Ethiopia,Oromia,East Borena,Gumi Idalo,0.506889799533061,0.06558750448939746,1501.4075862169266
223744,ET2023A3171102,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gurafereda,0.40763305193324234,0.07122316213975986,1211.077797293663
223516,ET2023A3050105,222744,Ethiopia,Somali,Sitti,Afdem,0.31630137467868097,0.0690742186905786,958.709466651082
223563,ET2023A3050597,222748,Ethiopia,Somali,Korahe,Higloley,0.571113660663493,0.11024460121701453,1745.8944606482983
223602,ET2023A3051005,222753,Ethiopia,Somali,Nogob,Sagag,0.3448945439235101,0.10106167584376838,1062.9649843722582
222902,ET2023A3020201,222703,Ethiopia,Afar,Kilbati,Erebti,0.3940503165624929,0.06820865541808949,1235.3477424234152
223629,ET2023A3060401,222757,Ethiopia,Benishangul Gumuz,Kemashi,Zayi,0.3236731148370563,0.06298325627542994,1010.1837914064527
223494,ET2023A3042207,222742,Ethiopia,Oromia,East Borena,Liben,0.4786876559641434,0.05875866119317158,1486.3251717686653
223365,ET2023A3041018,222731,Ethiopia,Oromia,East Hararge,Meyu Muleke,0.4135716503476534,0.12478083947189374,1296.960695490241
223869,ET2023A3182508,222785,Ethiopia,South Ethiopia,South Omo (Pas),Nyngatom,0.6138408158967973,0.08986642536099448,1903.5203700959682
223383,ET2023A3041207,222733,Ethiopia,Oromia,Borena,Yabelo,0.49044067764381505,0.0631939928558187,1531.1557956039906
223544,ET2023A3050394,222746,Ethiopia,Somali,Jarar,Burqod,0.40177455281067376,0.09561978374429386,1272.8217833042145
223513,ET2023A3050102,222744,Ethiopia,Somali,Sitti,Dembel,0.2587621223790529,0.09795820603375817,827.7800294905901
223385,ET2023A3041211,222733,Ethiopia,Oromia,Borena,Dire,0.4137585110607601,0.05978183458496969,1303.3393098413944
223537,ET2023A3050303,222746,Ethiopia,Somali,Jarar,Aware,0.13776171578584895,0.05350202235391161,448.82767003029585
223582,ET2023A3050798,222750,Ethiopia,Somali,Dollo,Lehel-Yucub,0.43663002007908175,0.09007538418250523,1419.4841952770948
222928,ET2023A3020406,222705,Ethiopia,Afar,Fanti,Mabay,0.3346862111606552,0.07313252710895134,1114.1703969538212
223596,ET2023A3050904,222752,Ethiopia,Somali,Liben,Guradamole,0.3825962024626972,0.11644166433073876,1276.3409314155579
222896,ET2023A3020108,222702,Ethiopia,Afar,Awusi,Kori,0.3415038928211275,0.07950941258022062,1170.3338406980038
223525,ET2023A3050206,222745,Ethiopia,Somali,Fafan,Kebribeyah,0.29517541919971557,0.05766294232521284,1003.8916006982327
222906,ET2023A3020205,222703,Ethiopia,Afar,Kilbati,Berahile,0.43334098247497316,0.11338982193706895,1524.9269173294306
223571,ET2023A3050606,222749,Ethiopia,Somali,Shebelle,Mustahil,0.4288339828743654,0.08498005039816606,1458.0355417728424
223616,ET2023A3060207,222755,Ethiopia,Benishangul Gumuz,Metekel,Bulen,0.47190277297018063,0.11712185103279844,1663.929177492857
222925,ET2023A3020403,222705,Ethiopia,Afar,Fanti,Teru,0.324206708279514,0.05969711308890498,1169.4135967642069
223635,ET2023A3060508,222758,Ethiopia,Benishangul Gumuz,Mao-Komo,Maokomo Special,0.5028257234773138,0.1240173178791037,1793.0765299201012
223344,ET2023A3040915,222730,Ethiopia,Oromia,West Hararge,Hawi Gudina,0.3750385336940486,0.08795641059482372,1364.0151470452547
223601,ET2023A3051003,222753,Ethiopia,Somali,Nogob,Garbo,0.31207136549813774,0.10306069384941709,1149.9829818606377
223642,ET2023A3120201,222760,Ethiopia,Gambela,Agniwak,Abobo,0.5091783283285908,0.10416895471933822,1881.4139231741428
223497,ET2023A3042220,222742,Ethiopia,Oromia,East Borena,Dhas,0.5860829094209674,0.10239349988599572,2186.675335049629
223566,ET2023A3050601,222749,Ethiopia,Somali,Shebelle,East Imi,0.46644814945312135,0.06757251440788126,1756.177282691002
223644,ET2023A3120203,222760,Ethiopia,Gambela,Agniwak,Gog,0.5551618747599081,0.11008340196585682,2113.50125721097
223565,ET2023A3050599,222748,Ethiopia,Somali,Korahe,Bodaley,0.47158874787039157,0.10482545180785938,1801.4690168648958
223370,ET2023A3041098,222731,Ethiopia,Oromia,East Hararge,Kumbi,0.3770125064513796,0.09801499002310088,1456.3993124216795
223643,ET2023A3120202,222760,Ethiopia,Gambela,Agniwak,Gambela Zuria,0.4427510358791403,0.0874528746903877,1714.7747619599104
223101,ET2023A3030906,222716,Ethiopia,Amhara,Awi,Jawi,0.4315643127130499,0.11025738143464314,1699.0686991512775
223645,ET2023A3120204,222760,Ethiopia,Gambela,Agniwak,Jore,0.4750911494965291,0.11309342926146643,1846.204206943512
223594,ET2023A3050902,222752,Ethiopia,Somali,Liben,Dolo Odo,0.5756590980346213,0.07354224319289758,2314.725233197212
223547,ET2023A3050402,222747,Ethiopia,Somali,Erer,Fik,0.39905143562685097,0.07066697437162307,1623.7402915656567
223559,ET2023A3050586,222748,Ethiopia,Somali,Korahe,Marsin,0.3592941610429528,0.14290351369221796,1495.0230040997267
223514,ET2023A3050103,222744,Ethiopia,Somali,Sitti,Shinile,0.30754334845255976,0.05866521808712166,1305.8290575295687
223866,ET2023A3182505,222785,Ethiopia,South Ethiopia,South Omo (Pas),Bena Tsemay,0.44256218942025194,0.06282314861240479,1874.250872194767
223536,ET2023A3050302,222746,Ethiopia,Somali,Jarar,Degehabur,0.2956836487891677,0.04798534914154451,1255.1770891100168
223535,ET2023A3050301,222746,Ethiopia,Somali,Jarar,Degehamedo,0.3678172607401307,0.08646942120821129,1577.5682313144207
223388,ET2023A3041219,222733,Ethiopia,Oromia,Borena,Dilo,0.5827274178683719,0.08485964431986796,2662.481572240591
223517,ET2023A3050106,222744,Ethiopia,Somali,Sitti,Hadhagala,0.3116819971482112,0.09915934395922545,1455.8666086792946
223586,ET2023A3050805,222751,Ethiopia,Somali,Afder,West Imi,0.5347612623208957,0.09966067745830315,2477.014167070389
223392,ET2023A3041295,222733,Ethiopia,Oromia,Borena,Elwaya,0.4590342420878173,0.07888324646920279,2128.5417805612087
223589,ET2023A3050808,222751,Ethiopia,Somali,Afder,Dolobay,0.5396644871994033,0.09315500659295996,2518.614161759615
223597,ET2023A3050991,222752,Ethiopia,Somali,Liben,Deka Suftu,0.6373692663883169,0.087297701891413,3059.3724786639214
223515,ET2023A3050104,222744,Ethiopia,Somali,Sitti,Erer (SM),0.27813017793193073,0.07950586600575736,1393.432191438973
222796,ET2023A3010101,222695,Ethiopia,Tigray,Northwest Tigray,Tahtay Adiyabo,0.35949345116926384,0.03720832243361436,1016.6474799066782
223495,ET2023A3042208,222742,Ethiopia,Oromia,East Borena,Arero,0.6145816292276621,0.08402448551299539,3246.220165580511
223769,ET2023A3171807,222772,Ethiopia,South West Ethiopia,West Omo,Maji,0.5213301142273229,0.1309078773064654,2775.561528146267
223526,ET2023A3050207,222745,Ethiopia,Somali,Fafan,Harshin,0.2717851423835001,0.0696979943106309,1462.2040660232306
223864,ET2023A3182501,222785,Ethiopia,South Ethiopia,South Omo (Pas),Salamago,0.47045042620520783,0.09826971288473864,2527.7301400005817
223595,ET2023A3050903,222752,Ethiopia,Somali,Liben,Goro Baqaqsa,0.522020889946674,0.12854173382407058,2843.9698084294796
223768,ET2023A3171806,222772,Ethiopia,South West Ethiopia,West Omo,Surma,0.5335692754097744,0.10295409883882173,2894.0797498226166
223598,ET2023A3050999,222752,Ethiopia,Somali,Liben,Bokolmayo,0.5321566674182556,0.12865832279098585,2907.1718741059303
223610,ET2023A3060201,222755,Ethiopia,Benishangul Gumuz,Metekel,Dangura,0.5035223849734917,0.10761763293246746,2856.986012339592
223485,ET2023A3042102,222741,Ethiopia,Oromia,East Bale,Lege Hida,0.3777583530924172,0.10211108905557621,2130.1793530881405
223351,ET2023A3041004,222731,Ethiopia,Oromia,East Hararge,Babile (OR),0.3027365493690769,0.07508514152144499,1747.395362958312
223376,ET2023A3041112,222732,Ethiopia,Oromia,Bale,Mena (Bale),0.5129202687173107,0.11903594941547664,2948.265704587102
223499,ET2023A3042298,222742,Ethiopia,Oromia,East Borena,Wachile,0.5898148402338652,0.10393469359654874,3507.628854870796
223142,ET2023A3031213,222719,Ethiopia,Amhara,West Gondar,Metema,0.3265325909908423,0.06322676761733169,2000.9917175918818
223378,ET2023A3041115,222732,Ethiopia,Oromia,Bale,Gura Damole,0.3693672987664568,0.11736931647526865,2228.0235461592674
222865,ET2023A3010501,222699,Ethiopia,Tigray,West Tigray,Kafta Humera,0.36433848499253585,0.0541239408803224,2197.3254029899836
223487,ET2023A3042104,222741,Ethiopia,Oromia,East Bale,Rayitu,0.4353458791292883,0.10618830540920851,2658.6572838425636
223512,ET2023A3050101,222744,Ethiopia,Somali,Sitti,Ayisha,0.2794396675020871,0.06804876231121788,1726.3782658278942
223583,ET2023A3050799,222750,Ethiopia,Somali,Dollo,Galhamur,0.3188627602379991,0.07000646316568741,1939.3233077675104
223570,ET2023A3050605,222749,Ethiopia,Somali,Shebelle,Kelafo,0.453579392289265,0.09560151754399347,2975.934392809868
223865,ET2023A3182504,222785,Ethiopia,South Ethiopia,South Omo (Pas),Hamer,0.6732225949698641,0.13291627468238412,4623.692782253027
222889,ET2023A3020101,222702,Ethiopia,Afar,Awusi,Dubti,0.30378795586763513,0.059906487802247325,2176.336915835738
223520,ET2023A3050199,222744,Ethiopia,Somali,Sitti,Gablalu,0.28019482812035473,0.0975749112151135,2047.9439987316728
223588,ET2023A3050807,222751,Ethiopia,Somali,Afder,Barey,0.6098080234320731,0.11202210525046405,4505.261677116156
223611,ET2023A3060202,222755,Ethiopia,Benishangul Gumuz,Metekel,Guba,0.6079020537696876,0.1118808391871654,4861.392723996192
223585,ET2023A3050804,222751,Ethiopia,Somali,Afder,Elkare /Serer,0.49521761531621095,0.10029654767809688,3914.2000314593315
223543,ET2023A3050392,222746,Ethiopia,Somali,Jarar,Daror,0.26692046947720566,0.15817986761439395,2174.334144361317
222909,ET2023A3020208,222703,Ethiopia,Afar,Kilbati,Bidu,0.40386823602190847,0.09813527524923657,3449.43860386312
223612,ET2023A3060203,222755,Ethiopia,Benishangul Gumuz,Metekel,Wenbera,0.5449005960280525,0.11465780201528848,4639.283674582839
223492,ET2023A3042202,222742,Ethiopia,Oromia,East Borena,Meda Welabu,0.495396779900068,0.1339009268530272,4249.513577982783
223608,ET2023A3051187,222754,Ethiopia,Somali,Daawa,Mubarek,0.381549718537995,0.10784855111801656,3294.300269857049
223577,ET2023A3050701,222750,Ethiopia,Somali,Dollo,Danod,0.3421573619060863,0.10127801146289712,3122.528084754944
223386,ET2023A3041212,222733,Ethiopia,Oromia,Borena,Teltale,0.5475215426532944,0.15124223687688884,4940.286879360676
223646,ET2023A3120205,222760,Ethiopia,Gambela,Agniwak,Dima (GM),0.7005273711316179,0.13751159802583227,6540.123536884785
223578,ET2023A3050702,222750,Ethiopia,Somali,Dollo,Bokh,0.2465663999832223,0.06667975567785461,2398.5979390367866
